Re,alpha,CL,CD,CM
20000,11.5,0.9821486487778276,0.13804996825791963,-0.06574549002413912
20000,12,0.9869239312490268,0.14480666501291845,-0.06775990179659984
20000,12.5,0.9920049258988599,0.1515867389339741,-0.07018931761299022
20000,13,0.9973128980092423,0.1586004375343875,-0.07307672584195911
20000,13.5,1.0028392197768692,0.16602439939488042,-0.07644753934774781
20000,14,1.0089598163885138,0.17381986239275735,-0.08024890109050781
20000,14.5,1.0163811631877722,0.18167329141834967,-0.08433221788480257
20000,15,1.025598196770792,0.18919810855292865,-0.08854014484516984
20000,15.5,1.0364996300213238,0.19619781911353046,-0.09280339298942956
20000,16,1.0485678497834692,0.2027049877485737,-0.09713767417731257
20000,16.5,1.0612694837716512,0.20885906000548424,-0.1015859686017915
20000,17,1.0742259501192761,0.2148124770589748,-0.10618260433923975
20000,17.5,1.0871925922692676,0.22070797396266958,-0.1109464938763485
20000,18,1.0999960400776312,0.2266850050919249,-0.11588376450500575
20000,18.5,1.1125036275645046,0.23287954948270378,-0.12098873988053213
20000,19,1.124636999270771,0.2394032485067717,-0.12624158964313192
20000,19.5,1.1364102568423993,0.2463070659950191,-0.13160543325495222
20000,20,1.1479523543149488,0.25355166263665085,-0.13702705561825626
20000,20.5,1.159479494210332,0.26100852131680796,-0.14244317609128396
20000,21,1.1712230824950605,0.2684959085189499,-0.14779037247898422
20000,21.5,1.1833541152210805,0.2758307233124013,-0.1530151571825449
20000,22,1.1959417393287979,0.2828714510969608,-0.15808112781308484
20000,22.5,1.2089557456784432,0.2895373733031767,-0.1629710462411369
20000,23,1.2222981467522989,0.29580386919843404,-0.16768383755672675
20000,23.5,1.2358409924261005,0.3016843978353976,-0.17222898750335955
20000,24,1.2494548502990386,0.3072114976176774,-0.17662131827080077
20000,24.5,1.2630244391387777,0.3124236870783903,-0.18087757576015442
20000,25,1.2764550754973387,0.31735886629642446,-0.18501453019468722
20000,-20,-0.584638754803414,0.22543685861877255,0.021801853547981333
20000,-19.5,-0.566688811101357,0.22043862616964438,0.018774452013243507
20000,-19,-0.548767977234328,0.21540910672164457,0.015907855191448224
20000,-18.5,-0.5308985506103283,0.21034148068993563,0.013202004462127338
20000,-18,-0.5130945497240379,0.20522695497026677,0.010658109897660022
20000,-17.5,-0.4953508803649721,0.20005767883911818,0.008285506590652858
20000,-17,-0.47765788672499165,0.19482856439845045,0.006098172099797756
20000,-16.5,-0.4600509432088577,0.18953626832846532,0.004095516880930024
